Time,CH0,CH1,CH2,CH3
15.8956,0,0,0,0
15.8958,0,0,0,0
15.896,0,0,0,0
15.8962,0,0,0,0
15.8964,0,0,0,0
15.8966,0,0,0,0
15.8968,0,0,0,0
15.897,0,0,0,0
15.8972,0,0,0,0
15.8974,0,0,0,0
15.8976,0,0,0,0
15.8978,0,0,0,0
15.898,0,0,0,0
15.8982,0,0,0,0
15.8984,0,0,0,0
15.8986,0,0,0,0
15.8988,0,0,0,0
15.899,0,0,0,0
15.8992,0,0,0,0
15.8994,0,0,0,0
15.8996,0,0,0,0
15.8998,0,0,0,0
15.9,0,0,0,0
15.9002,0,0,0,0
15.9004,0,0,0,0
15.9006,0,0,0,0
15.9008,0,0,0,0
15.901,0,0,0,0
15.9012,0,0,0,0
15.9014,0,0,0,0
15.9016,0,0,0,0
15.9018,0,0,0,0
15.902,0,0,0,0
15.9022,0,0,0,0
15.9024,0,0,0,0
15.9026,0,0,0,0
15.9028,0,0,0,0
15.903,0,0,0,0
15.9032,0,0,0,0
15.9034,0,0,0,0
15.9036,0,0,0,0
15.9038,0,0,0,0
15.904,0,0,0,0
15.9042,0,0,0,0
15.9044,0,0,0,0
15.9046,0,0,0,0
15.9048,0,0,0,0
15.905,0,0,0,0
15.9052,0,0,0,0
15.9054,0,0,0,0
15.9056,0,0,0,0
15.9058,0,0,0,0
15.906,0,0,0,0
15.9062,0,0,0,0
15.9064,0,0,0,0
15.9066,0,0,0,0
15.9068,0,0,0,0
15.907,0,0,0,0
15.9072,0,0,0,0
15.9074,0,0,0,0
15.9076,0,0,0,0
15.9078,0,0,0,0
15.908,0,0,0,0
15.9082,0,0,0,0
15.9084,0,0,0,0
15.9086,0,0,0,0
15.9088,0,0,0,0
15.909,0,0,0,0
15.9092,0,0,0,0
15.9094,0,0,0,0
15.9096,0,0,0,0
15.9098,0,0,0,0
15.91,0,0,0,0
15.9102,0,0,0,0
15.9104,0,0,0,0
15.9106,0,0,0,0
15.9108,0,0,0,0
15.911,0,0,0,0
15.9112,0,0,0,0
15.9114,0,0,0,0
15.9116,0,0,0,0
15.9118,0,0,0,0
15.912,0,0,0,0
15.9122,0,0,0,0
15.9124,0,0,0,0
15.9126,0,0,0,0
15.9128,0,0,0,0
15.913,0,0,0,0
15.9132,0,0,0,0
15.9134,0,0,0,0
15.9136,0,0,0,0
15.9138,0,0,0,0
15.914,0,0,0,0
15.9142,0,0,0,0
15.9144,0,0,0,0
15.9146,0,0,0,0
15.9148,0,0,0,0
15.915,0,0,0,0
15.9152,0,0,0,0
15.9154,0,0,0,0
15.9156,0,0,0,0
15.9158,0,0,0,0
15.916,0,0,0,0
15.9162,0,0,0,0
15.9164,0,0,0,0
15.9166,0,0,0,0
15.9168,0,0,0,0
15.917,0,0,0,0
15.9172,0,0,0,0
15.9174,0,0,0,0
15.9176,0,0,0,0
15.9178,0,0,0,0
15.918,0,0,0,0
15.9182,0,0,0,0
15.9184,0,0,0,0
15.9186,0,0,0,0
15.9188,0,0,0,0
15.919,0,0,0,0
15.9192,0,0,0,0
15.9194,0,0,0,0
15.9196,0,0,0,0
15.9198,0,0,0,0
15.92,0,0,0,0
15.9202,0,0,0,0
15.9204,0,0,0,0
15.9206,0,0,0,0
15.9208,0,0,0,0
15.921,0,0,0,0
15.9212,0,0,0,0
15.9214,0,0,0,0
15.9216,0,0,0,0
15.9218,0,0,0,0
15.922,0,0,0,0
15.9222,0,0,0,0
15.9224,0,0,0,0
15.9226,0,0,0,0
15.9228,0,0,0,0
15.923,0,0,0,0
15.9232,0,0,0,0
15.9234,0,0,0,0
15.9236,0,0,0,0
15.9238,0,0,0,0
15.924,0,0,0,0
15.9242,0,0,0,0
15.9244,0,0,0,0
15.9246,0,0,0,0
15.9248,0,0,0,0
15.925,0,0,0,0
15.9252,0,0,0,0
15.9254,0,0,0,0
15.9256,0,0,0,0
15.9258,0,0,0,0
15.926,0,0,0,0
15.9262,0,0,0,0
15.9264,0,0,0,0
15.9266,0,0,0,0
15.9268,0,0,0,0
15.927,0,0,0,0
15.9272,0,0,0,0
15.9274,0,0,0,0
15.9276,0,0,0,0
15.9278,0,0,0,0
15.928,0,0,0,0
15.9282,0,0,0,0
15.9284,0,0,0,0
15.9286,0,0,0,0
15.9288,0,0,0,0
15.929,0,0,0,0
15.9292,0,0,0,0
15.9294,0,0,0,0
15.9296,0,0,0,0
15.9298,0,0,0,0
15.93,0,0,0,0
15.9302,0,0,0,0
15.9304,0,0,0,0
15.9306,0,0,0,0
15.9308,0,0,0,0
15.931,0,0,0,0
15.9312,0,0,0,0
15.9314,0,0,0,0
15.9316,0,0,0,0
15.9318,0,0,0,0
15.932,0,0,0,0
15.9322,0,0,0,0
15.9324,0,0,0,0
15.9326,0,0,0,0
15.9328,0,0,0,0
15.933,0,0,0,0
15.9332,0,0,0,0
15.9334,0,0,0,0
15.9336,0,0,0,0
15.9338,0,0,0,0
15.934,0,0,0,0
15.9342,0,0,0,0
15.9344,0,0,0,0
15.9346,0,0,0,0
15.9348,0,0,0,0
15.935,0,0,0,0
15.9352,0,0,0,0
15.9354,0,0,0,0
15.9356,0,0,0,0
15.9358,0,0,0,0
15.936,0,0,0,0
15.9362,0,0,0,0
15.9364,0,0,0,0
15.9366,0,0,0,0
15.9368,0,0,0,0
15.937,0,0,0,0
15.9372,0,0,0,0
15.9374,0,0,0,0
15.9376,0,0,0,0
15.9378,0,0,0,0
15.938,0,0,0,0
15.9382,0,0,0,0
15.9384,0,0,0,0
15.9386,0,0,0,0
15.9388,0,0,0,0
15.939,0,0,0,0
15.9392,0,0,0,0
15.9394,0,0,0,0
15.9396,0,0,0,0
15.9398,0,0,0,0
15.94,0,0,0,0
15.9402,0,0,0,0
15.9404,0,0,0,0
15.9406,0,0,0,0
15.9408,0,0,0,0
15.941,0,0,0,0
15.9412,0,0,0,0
15.9414,0,0,0,0
15.9416,0,0,0,0
15.9418,0,0,0,0
15.942,0,0,0,0
15.9422,0,0,0,0
15.9424,0,0,0,0
15.9426,0,0,0,0
15.9428,0,0,0,0
15.943,0,0,0,0
15.9432,0,0,0,0
15.9434,0,0,0,0
15.9436,0,0,0,0
15.9438,0,0,0,0
15.944,0,0,0,0
15.9442,0,0,0,0
15.9444,0,0,0,0
15.9446,0,0,0,0
15.9448,0,0,0,0
15.945,0,0,0,0
15.9452,0,0,0,0
15.9454,0,0,0,0
15.9456,0,0,0,0
15.9458,0,0,0,0
15.946,0,0,0,0
15.9462,0,0,0,0
15.9464,0,0,0,0
15.9466,0,0,0,0
15.9468,0,0,0,0
15.947,0,0,0,0
15.9472,0,0,0,0
15.9474,0,0,0,0
15.9476,0,0,0,0
15.9478,0,0,0,0
15.948,0,0,0,0
15.9482,0,0,0,0
15.9484,0,0,0,0
15.9486,0,0,0,0
15.9488,0,0,0,0
15.949,0,0,0,0
15.9492,0,0,0,0
15.9494,0,0,0,0
15.9496,0,0,0,0
15.9498,0,0,0,0
15.95,0,0,0,0
15.9502,0,0,0,0
15.9504,0,0,0,0
15.9506,0,0,0,0
15.9508,0,0,0,0
15.951,0,0,0,0
15.9512,0,0,0,0
15.9514,0,0,0,0
15.9516,0,0,0,0
15.9518,0,0,0,0
15.952,0,0,0,0
15.9522,0,0,0,0
15.9524,0,0,0,0
15.9526,0,0,0,0
15.9528,0,0,0,0
15.953,0,0,0,0
15.9532,0,0,0,0
15.9534,0,0,0,0
15.9536,0,0,0,0
15.9538,0,0,0,0
15.954,0,0,0,0
15.9542,0,0,0,0
15.9544,0,0,0,0
15.9546,0,0,0,0
15.9548,0,0,0,0
15.955,0,0,0,0
15.9552,0,0,0,0
15.9554,0,0,0,0
15.9556,0,0,0,0
15.9558,0,0,0,0
15.956,0,0,0,0
15.9562,0,0,0,0
15.9564,0,0,0,0
15.9566,0,0,0,0
15.9568,0,0,0,0
15.957,0,0,0,0
15.9572,0,0,0,0
15.9574,0,0,0,0
15.9576,0,0,0,0
15.9578,0,0,0,0
15.958,0,0,0,0
15.9582,0,0,0,0
15.9584,0,0,0,0
15.9586,0,0,0,0
15.9588,0,0,0,0
15.959,0,0,0,0
15.9592,0,0,0,0
15.9594,0,0,0,0
15.9596,0,0,0,0
15.9598,0,0,0,0
15.96,0,0,0,0
15.9602,0,0,0,0
15.9604,0,0,0,0
15.9606,0,0,0,0
15.9608,0,0,0,0
15.961,0,0,0,0
15.9612,0,0,0,0
15.9614,0,0,0,0
15.9616,0,0,0,0
15.9618,0,0,0,0
15.962,0,0,0,0
15.9622,0,0,0,0
15.9624,0,0,0,0
15.9626,0,0,0,0
15.9628,0,0,0,0
15.963,0,0,0,0
15.9632,0,0,0,0
15.9634,0,0,0,0
15.9636,0,0,0,0
15.9638,0,0,0,0
15.964,0,0,0,0
15.9642,0,0,0,0
15.9644,0,0,0,0
15.9646,0,0,0,0
15.9648,0,0,0,0
15.965,0,0,0,0
15.9652,0,0,0,0
15.9654,0,0,0,0
15.9656,0,0,0,0
15.9658,0,0,0,0
15.966,0,0,0,0
15.9662,0,0,0,0
15.9664,0,0,0,0
15.9666,0,0,0,0
15.9668,0,0,0,0
15.967,0,0,0,0
15.9672,0,0,0,0
15.9674,0,0,0,0
15.9676,0,0,0,0
15.9678,0,0,0,0
15.968,0,0,0,0
15.9682,0,0,0,0
15.9684,0,0,0,0
15.9686,0,0,0,0
15.9688,0,0,0,0
15.969,0,0,0,0
15.9692,0,0,0,0
15.9694,0,0,0,0
15.9696,0,0,0,0
15.9698,0,0,0,0
15.97,0,0,0,0
15.9702,0,0,0,0
15.9704,0,0,0,0
15.9706,0,0,0,0
15.9708,0,0,0,0
15.971,0,0,0,0
15.9712,0,0,0,0
15.9714,0,0,0,0
15.9716,0,0,0,0
15.9718,0,0,0,0
15.972,0,0,0,0
15.9722,0,0,0,0
15.9724,0,0,0,0
15.9726,0,0,0,0
15.9728,0,0,0,0
15.973,0,0,0,0
15.9732,0,0,0,0
15.9734,0,0,0,0
15.9736,0,0,0,0
15.9738,0,0,0,0
15.974,0,0,0,0
15.9742,0,0,0,0
15.9744,0,0,0,0
15.9746,0,0,0,0
15.9748,0,0,0,0
15.975,0,0,0,0
15.9752,1.00683e+07,0,0,0
15.9754,1.00703e+07,0,0,0
15.9756,1.00723e+07,0,0,0
15.9758,1.00743e+07,0,0,0
15.976,1.00763e+07,0,0,0
15.9762,1.00783e+07,0,0,0
15.9764,1.00803e+07,0,0,0
15.9766,1.00823e+07,0,0,0
15.9768,1.00843e+07,0,0,0
15.977,1.00863e+07,0,0,0
15.9772,1.00883e+07,0,0,0
15.9774,1.00903e+07,0,0,0
15.9776,1.00923e+07,0,0,0
15.9778,1.00943e+07,0,0,0
15.978,1.00963e+07,0,0,0
15.9782,1.00983e+07,0,0,0
15.9784,1.01003e+07,0,0,0
15.9786,1.01023e+07,0,0,0
15.9788,1.01043e+07,0,0,0
15.979,1.01063e+07,0,0,0
15.9792,1.01083e+07,0,0,0
15.9794,1.01103e+07,0,0,0
15.9796,1.01123e+07,0,0,0
15.9798,1.01143e+07,0,0,0
15.98,1.01163e+07,0,0,0
15.9802,1.01183e+07,0,0,0
15.9804,1.01203e+07,0,0,0
15.9806,1.01223e+07,0,0,0
15.9808,1.01243e+07,0,0,0
15.981,1.01263e+07,0,0,0
15.9812,1.01283e+07,0,0,0
15.9814,1.01303e+07,0,0,0
15.9816,1.01323e+07,0,0,0
15.9818,1.01343e+07,0,0,0
15.982,1.01363e+07,0,0,0
15.9822,1.01383e+07,0,0,0
15.9824,1.01403e+07,0,0,0
15.9826,1.01423e+07,0,0,0
15.9828,1.01443e+07,0,0,0
15.983,1.01463e+07,0,0,0
15.9832,1.01483e+07,0,0,0
15.9834,1.01503e+07,0,0,0
15.9836,1.01523e+07,0,0,0
15.9838,1.01543e+07,0,0,0
15.984,1.01563e+07,0,0,0
15.9842,1.01583e+07,0,0,0
15.9844,1.01603e+07,0,0,0
15.9846,1.01623e+07,0,0,0
15.9848,1.01643e+07,0,0,0
15.985,1.01663e+07,0,0,0
15.9852,1.01683e+07,0,0,0
15.9854,1.01703e+07,0,0,0
15.9856,1.01723e+07,0,0,0
15.9858,1.01743e+07,0,0,0
15.986,1.01763e+07,0,0,0
15.9862,1.01783e+07,0,0,0
15.9864,1.01803e+07,0,0,0
15.9866,1.01823e+07,0,0,0
15.9868,1.01843e+07,0,0,0
15.987,1.01863e+07,0,0,0
15.9872,1.01883e+07,0,0,0
15.9874,1.01903e+07,0,0,0
15.9876,1.01923e+07,0,0,0
15.9878,1.01943e+07,0,0,0
15.988,1.01963e+07,0,0,0
15.9882,1.01983e+07,0,0,0
15.9884,1.02003e+07,0,0,0
15.9886,1.02023e+07,0,0,0
15.9888,1.02043e+07,0,0,0
15.989,1.02063e+07,0,0,0
15.9892,1.02083e+07,0,0,0
15.9894,1.02103e+07,0,0,0
15.9896,1.02123e+07,0,0,0
15.9898,1.02143e+07,0,0,0
15.99,1.02163e+07,0,0,0
15.9902,1.02183e+07,0,0,0
15.9904,1.02203e+07,0,0,0
15.9906,1.02223e+07,0,0,0
15.9908,1.02243e+07,0,0,0
15.991,1.02263e+07,0,0,0
15.9912,1.02283e+07,0,0,0
15.9914,1.02303e+07,0,0,0
15.9916,1.02323e+07,0,0,0
15.9918,1.02343e+07,0,0,0
15.992,1.02363e+07,0,0,0
15.9922,1.02383e+07,0,0,0
15.9924,1.02403e+07,0,0,0
15.9926,1.02423e+07,0,0,0
15.9928,1.02443e+07,0,0,0
15.993,1.02463e+07,0,0,0
15.9932,1.02483e+07,0,0,0
15.9934,1.02503e+07,0,0,0
15.9936,1.02523e+07,0,0,0
15.9938,1.02543e+07,0,0,0
15.994,1.02563e+07,0,0,0
15.9942,1.02583e+07,0,0,0
15.9944,1.02603e+07,0,0,0
15.9946,1.02623e+07,0,0,0
15.9948,1.02643e+07,0,0,0
15.995,1.02663e+07,0,0,0
15.9952,1.02683e+07,0,0,0
15.9954,1.02703e+07,0,0,0
15.9956,1.02723e+07,0,0,0
15.9958,1.02743e+07,0,0,0
15.996,1.02763e+07,0,0,0
15.9962,1.02783e+07,0,0,0
15.9964,1.02803e+07,0,0,0
15.9966,1.02823e+07,0,0,0
15.9968,1.02843e+07,0,0,0
15.997,1.02863e+07,0,0,0
15.9972,1.02883e+07,0,0,0
15.9974,1.02903e+07,0,0,0
15.9976,1.02923e+07,0,0,0
15.9978,1.02943e+07,0,0,0
15.998,1.02963e+07,0,0,0
15.9982,1.02983e+07,0,0,0
15.9984,1.03003e+07,0,0,0
15.9986,1.03023e+07,0,0,0
15.9988,1.03043e+07,0,0,0
15.999,1.03063e+07,0,0,0
15.9992,1.03083e+07,0,0,0
15.9994,1.03103e+07,0,0,0
15.9996,1.03123e+07,0,0,0
15.9998,1.03143e+07,0,0,0
16,1.03163e+07,0,0,0
16.0002,1.03183e+07,0,0,0
16.0004,1.03203e+07,0,0,0
16.0006,1.03223e+07,0,0,0
16.0008,1.03243e+07,0,0,0
16.001,1.03263e+07,0,0,0
16.0012,1.03283e+07,0,0,0
16.0014,1.03303e+07,0,0,0
16.0016,1.03323e+07,0,0,0
16.0018,1.03343e+07,0,0,0
16.002,1.03363e+07,0,0,0
16.0022,1.03383e+07,0,0,0
16.0024,1.03403e+07,0,0,0
16.0026,1.03423e+07,0,0,0
16.0028,1.03443e+07,0,0,0
16.003,1.03463e+07,0,0,0
16.0032,1.03483e+07,0,0,0
16.0034,1.03503e+07,0,0,0
16.0036,1.03523e+07,0,0,0
16.0038,1.03543e+07,0,0,0
16.004,1.03563e+07,0,0,0
16.0042,1.03583e+07,0,0,0
16.0044,1.03603e+07,0,0,0
16.0046,1.03623e+07,0,0,0
16.0048,1.03643e+07,0,0,0
16.005,1.03663e+07,0,0,0
16.0052,1.03683e+07,0,0,0
16.0054,1.03703e+07,0,0,0
16.0056,1.03723e+07,0,0,0
16.0058,1.03743e+07,0,0,0
16.006,1.03763e+07,0,0,0
16.0062,1.03783e+07,0,0,0
16.0064,1.03803e+07,0,0,0
16.0066,1.03823e+07,0,0,0
16.0068,1.03843e+07,0,0,0
16.007,1.03863e+07,0,0,0
16.0072,1.03883e+07,0,0,0
16.0074,1.03903e+07,0,0,0
16.0076,1.03923e+07,0,0,0
16.0078,1.03943e+07,0,0,0
16.008,1.03963e+07,0,0,0
16.0082,1.03983e+07,0,0,0
16.0084,1.04003e+07,0,0,0
16.0086,1.04023e+07,0,0,0
16.0088,1.04043e+07,0,0,0
16.009,1.04063e+07,0,0,0
16.0092,1.04083e+07,0,0,0
16.0094,1.04103e+07,0,0,0
16.0096,1.04123e+07,0,0,0
16.0098,1.04143e+07,0,0,0
16.01,1.04163e+07,0,0,0
16.0102,1.04183e+07,0,0,0
16.0104,1.04203e+07,0,0,0
16.0106,1.04223e+07,0,0,0
16.0108,1.04243e+07,0,0,0
16.011,1.04263e+07,0,0,0
16.0112,1.04283e+07,0,0,0
16.0114,1.04303e+07,0,0,0
16.0116,1.04323e+07,0,0,0
16.0118,1.04343e+07,0,0,0
16.012,1.04363e+07,0,0,0
16.0122,1.04383e+07,0,0,0
16.0124,1.04403e+07,0,0,0
16.0126,1.04423e+07,0,0,0
16.0128,1.04443e+07,0,0,0
16.013,1.04463e+07,0,0,0
16.0132,1.04483e+07,0,0,0
16.0134,1.04503e+07,0,0,0
16.0136,1.04523e+07,0,0,0
16.0138,1.04543e+07,0,0,0
16.014,1.04563e+07,0,0,0
16.0142,1.04583e+07,0,0,0
16.0144,1.04603e+07,0,0,0
16.0146,1.04623e+07,0,0,0
16.0148,1.04643e+07,0,0,0
16.015,1.04663e+07,0,0,0
16.0152,1.04683e+07,0,0,0
16.0154,1.04703e+07,0,0,0
16.0156,1.04723e+07,0,0,0
16.0158,1.04743e+07,0,0,0
16.016,1.04763e+07,0,0,0
16.0162,1.04783e+07,0,0,0
16.0164,1.04803e+07,0,0,0
16.0166,1.04823e+07,0,0,0
16.0168,1.04843e+07,0,0,0
16.017,1.04863e+07,0,0,0
16.0172,1.04883e+07,0,0,0
16.0174,1.04903e+07,0,0,0
16.0176,1.04923e+07,0,0,0
16.0178,1.04943e+07,0,0,0
16.018,1.04963e+07,0,0,0
16.0182,1.04983e+07,0,0,0
16.0184,1.05003e+07,0,0,0
16.0186,1.05023e+07,0,0,0
16.0188,1.05043e+07,0,0,0
16.019,1.05063e+07,0,0,0
16.0192,1.05083e+07,0,0,0
16.0194,1.05103e+07,0,0,0
16.0196,1.05123e+07,0,0,0
16.0198,1.05143e+07,0,0,0
16.02,1.05163e+07,0,0,0
16.0202,1.05183e+07,0,0,0
16.0204,1.05203e+07,0,0,0
16.0206,1.05223e+07,0,0,0
16.0208,1.05243e+07,0,0,0
16.021,1.05263e+07,0,0,0
16.0212,1.05283e+07,0,0,0
16.0214,1.05303e+07,0,0,0
16.0216,1.05323e+07,0,0,0
16.0218,1.05343e+07,0,0,0
16.022,1.05363e+07,0,0,0
16.0222,1.05383e+07,0,0,0
16.0224,1.05403e+07,0,0,0
16.0226,1.05423e+07,0,0,0
16.0228,1.05443e+07,0,0,0
16.023,1.05463e+07,0,0,0
16.0232,1.05483e+07,0,0,0
16.0234,1.05503e+07,0,0,0
16.0236,1.05523e+07,0,0,0
16.0238,1.05543e+07,0,0,0
16.024,1.05563e+07,0,0,0
16.0242,1.05583e+07,0,0,0
16.0244,1.05603e+07,0,0,0
16.0246,1.05623e+07,0,0,0
16.0248,1.05643e+07,0,0,0
16.025,1.05663e+07,0,0,0
16.0252,1.05683e+07,0,0,0
16.0254,1.05703e+07,0,0,0
16.0256,1.05723e+07,0,0,0
16.0258,1.05743e+07,0,0,0
16.026,1.05763e+07,0,0,0
16.0262,1.05783e+07,0,0,0
16.0264,1.05803e+07,0,0,0
16.0266,1.05823e+07,0,0,0
16.0268,1.05843e+07,0,0,0
16.027,1.05863e+07,0,0,0
16.0272,1.05883e+07,0,0,0
16.0274,1.05903e+07,0,0,0
16.0276,1.05923e+07,0,0,0
16.0278,1.05943e+07,0,0,0
16.028,1.05963e+07,0,0,0
16.0282,1.05983e+07,0,0,0
16.0284,1.06003e+07,0,0,0
16.0286,1.06023e+07,0,0,0
16.0288,1.06043e+07,0,0,0
16.029,1.06063e+07,0,0,0
16.0292,1.06083e+07,0,0,0
16.0294,1.06103e+07,0,0,0
16.0296,1.06123e+07,0,0,0
16.0298,1.06143e+07,0,0,0
16.03,1.06163e+07,0,0,0
16.0302,1.06183e+07,0,0,0
16.0304,1.06203e+07,0,0,0
16.0306,1.06223e+07,0,0,0
16.0308,1.06243e+07,0,0,0
16.031,1.06263e+07,0,0,0
16.0312,1.06283e+07,0,0,0
16.0314,1.06303e+07,0,0,0
16.0316,1.06323e+07,0,0,0
16.0318,1.06343e+07,0,0,0
16.032,1.06363e+07,0,0,0
16.0322,1.06383e+07,0,0,0
16.0324,1.06403e+07,0,0,0
16.0326,1.06423e+07,0,0,0
16.0328,1.06443e+07,0,0,0
16.033,1.06463e+07,0,0,0
16.0332,1.06483e+07,0,0,0
16.0334,1.06503e+07,0,0,0
16.0336,1.06523e+07,0,0,0
16.0338,1.06543e+07,0,0,0
16.034,1.06563e+07,0,0,0
16.0342,1.06583e+07,0,0,0
16.0344,1.06603e+07,0,0,0
16.0346,1.06623e+07,0,0,0
16.0348,1.06643e+07,0,0,0
16.035,1.06663e+07,0,0,0
16.0352,1.06683e+07,0,0,0
16.0354,1.06703e+07,0,0,0
16.0356,1.06723e+07,0,0,0
16.0358,1.06743e+07,0,0,0
16.036,1.06763e+07,0,0,0
16.0362,1.06783e+07,0,0,0
16.0364,1.06803e+07,0,0,0
16.0366,1.06823e+07,0,0,0
16.0368,1.06843e+07,0,0,0
16.037,1.06863e+07,0,0,0
16.0372,1.06883e+07,0,0,0
16.0374,1.06903e+07,0,0,0
16.0376,1.06923e+07,0,0,0
16.0378,1.06943e+07,0,0,0
16.038,1.06963e+07,0,0,0
16.0382,1.06983e+07,0,0,0
16.0384,1.07003e+07,0,0,0
16.0386,1.07023e+07,0,0,0
16.0388,1.07043e+07,0,0,0
16.039,1.07063e+07,0,0,0
16.0392,1.07083e+07,0,0,0
16.0394,1.07103e+07,0,0,0
16.0396,1.07123e+07,0,0,0
16.0398,1.07143e+07,0,0,0
16.04,1.07163e+07,0,0,0
16.0402,1.07183e+07,0,0,0
16.0404,1.07203e+07,0,0,0
16.0406,1.07223e+07,0,0,0
16.0408,1.07243e+07,0,0,0
16.041,1.07263e+07,0,0,0
16.0412,1.07283e+07,0,0,0
16.0414,1.07303e+07,0,0,0
16.0416,1.07323e+07,0,0,0
16.0418,1.07343e+07,0,0,0
16.042,1.07363e+07,0,0,0
16.0422,1.07383e+07,0,0,0
16.0424,1.07403e+07,0,0,0
16.0426,1.07423e+07,0,0,0
16.0428,1.07443e+07,0,0,0
16.043,1.07463e+07,0,0,0
16.0432,1.07483e+07,0,0,0
16.0434,1.07503e+07,0,0,0
16.0436,1.07523e+07,0,0,0
16.0438,1.07543e+07,0,0,0
16.044,1.07563e+07,0,0,0
16.0442,1.07583e+07,0,0,0
16.0444,1.07603e+07,0,0,0
16.0446,1.07623e+07,0,0,0
16.0448,1.07643e+07,0,0,0
16.045,1.07663e+07,0,0,0
16.0452,1.07683e+07,0,0,0
16.0454,1.07703e+07,0,0,0
16.0456,1.07723e+07,0,0,0
16.0458,1.07743e+07,0,0,0
16.046,1.07763e+07,0,0,0
16.0462,1.07783e+07,0,0,0
16.0464,1.07803e+07,0,0,0
16.0466,1.07823e+07,0,0,0
16.0468,1.07843e+07,0,0,0
16.047,1.07863e+07,0,0,0
16.0472,1.07883e+07,0,0,0
16.0474,1.07903e+07,0,0,0
16.0476,1.07923e+07,0,0,0
16.0478,1.07943e+07,0,0,0
16.048,1.07963e+07,0,0,0
16.0482,1.07983e+07,0,0,0
16.0484,1.08003e+07,0,0,0
16.0486,1.08023e+07,0,0,0
16.0488,1.08043e+07,0,0,0
16.049,1.08063e+07,0,0,0
16.0492,1.08083e+07,0,0,0
16.0494,1.08103e+07,0,0,0
16.0496,1.08123e+07,0,0,0
16.0498,1.08143e+07,0,0,0
16.05,1.08163e+07,0,0,0
16.0502,1.08183e+07,0,0,0
16.0504,1.08203e+07,0,0,0
16.0506,1.08223e+07,0,0,0
16.0508,1.08243e+07,0,0,0
16.051,1.08263e+07,0,0,0
16.0512,1.08283e+07,0,0,0
16.0514,1.08303e+07,0,0,0
16.0516,1.08323e+07,0,0,0
16.0518,1.08343e+07,0,0,0
16.052,1.08363e+07,0,0,0
16.0522,1.08383e+07,0,0,0
16.0524,1.08403e+07,0,0,0
16.0526,1.08423e+07,0,0,0
16.0528,1.08443e+07,0,0,0
16.053,1.08463e+07,0,0,0
16.0532,1.08483e+07,0,0,0
16.0534,1.08503e+07,0,0,0
16.0536,1.08523e+07,0,0,0
16.0538,1.08543e+07,0,0,0
16.054,1.08563e+07,0,0,0
16.0542,1.08583e+07,0,0,0
16.0544,1.08603e+07,0,0,0
16.0546,1.08623e+07,0,0,0
16.0548,1.08643e+07,0,0,0
16.055,1.08663e+07,0,0,0
16.0552,1.08683e+07,0,0,0
16.0554,1.08703e+07,0,0,0
16.0556,1.08723e+07,0,0,0
16.0558,1.08743e+07,0,0,0
16.056,1.08763e+07,0,0,0
16.0562,1.08783e+07,0,0,0
16.0564,1.08803e+07,0,0,0
16.0566,1.08823e+07,0,0,0
16.0568,1.08843e+07,0,0,0
16.057,1.08863e+07,0,0,0
16.0572,1.08883e+07,0,0,0
16.0574,1.08903e+07,0,0,0
16.0576,1.08923e+07,0,0,0
16.0578,1.08943e+07,0,0,0
16.058,1.08963e+07,0,0,0
16.0582,1.08983e+07,0,0,0
16.0584,1.09003e+07,0,0,0
16.0586,1.09023e+07,0,0,0
16.0588,1.09043e+07,0,0,0
16.059,1.09063e+07,0,0,0
16.0592,1.09083e+07,0,0,0
16.0594,1.09103e+07,0,0,0
16.0596,1.09123e+07,0,0,0
16.0598,1.09143e+07,0,0,0
16.06,1.09163e+07,0,0,0
16.0602,1.09183e+07,0,0,0
16.0604,1.09203e+07,0,0,0
16.0606,1.09223e+07,0,0,0
16.0608,1.09243e+07,0,0,0
16.061,1.09263e+07,0,0,0
16.0612,1.09283e+07,0,0,0
16.0614,1.09303e+07,0,0,0
16.0616,1.09323e+07,0,0,0
16.0618,1.09343e+07,0,0,0
16.062,1.09363e+07,0,0,0
16.0622,1.09383e+07,0,0,0
16.0624,1.09403e+07,0,0,0
16.0626,1.09423e+07,0,0,0
16.0628,1.09443e+07,0,0,0
16.063,1.09463e+07,0,0,0
16.0632,1.09483e+07,0,0,0
16.0634,1.09503e+07,0,0,0
16.0636,1.09523e+07,0,0,0
16.0638,1.09543e+07,0,0,0
16.064,1.09563e+07,0,0,0
16.0642,1.09583e+07,0,0,0
16.0644,1.09603e+07,0,0,0
16.0646,1.09623e+07,0,0,0
16.0648,1.09643e+07,0,0,0
16.065,1.09663e+07,0,0,0
16.0652,1.09683e+07,0,0,0
16.0654,1.09703e+07,0,0,0
16.0656,1.09723e+07,0,0,0
16.0658,1.09743e+07,0,0,0
16.066,1.09763e+07,0,0,0
16.0662,1.09783e+07,0,0,0
16.0664,1.09803e+07,0,0,0
16.0666,1.09823e+07,0,0,0
16.0668,1.09843e+07,0,0,0
16.067,1.09863e+07,0,0,0
16.0672,1.09883e+07,0,0,0
16.0674,1.09903e+07,0,0,0
16.0676,1.09923e+07,0,0,0
16.0678,1.09943e+07,0,0,0
16.068,1.09963e+07,0,0,0
16.0682,1.09983e+07,0,0,0
16.0684,1.10003e+07,0,0,0
16.0686,1.10023e+07,0,0,0
16.0688,1.10043e+07,0,0,0
16.069,1.10063e+07,0,0,0
16.0692,1.10083e+07,0,0,0
16.0694,1.10103e+07,0,0,0
